818569.0,105.60179718733377,0.0,0.0,140.608
1834114.0,94.31579857304175,0.0,0.0,502.509
2.38458E7,70.0710843373494,0.0,0.0,2788.9
5.3471021E7,218.92167900440472,0.0,0.0,64302.7
1.9502024E7,67599.80158730158,0.0,0.0,448147.0
127028.0,76.3864460505644,0.0,0.0,96.3126
1.7680529E7,1866.3129036028865,0.0,0.0,314889.0
1.7181427E7,6757.555555555556,0.0,0.0,59506.6
1.3104928E7,307.8493045012128,0.0,0.0,26251.2
3.6723149E7,0.0,2206.5,0.0,2854.87
2.1644655E7,453.28187103974653,0.0,0.0,2341.23
48693.0,212.24497048726877,0.0,0.0,24422.9
3350864.0,440.0321385762422,0.0,0.0,6636.93
3285501.0,157.69391041305477,0.0,0.0,19295.0
111680.0,313.80741990520306,0.0,0.0,6264.66
3711740.0,155.71406261112583,0.0,0.0,661.784
1.8332774E7,87.69653424443402,0.0,0.0,22359.9
9930.0,182.64170495190962,0.0,0.0,1199.92
120348.0,127.72287723773339,0.0,0.0,78.406
1468357.0,54.026666666666664,0.0,0.0,831.425
879117.0,189.8798546445605,0.0,0.0,118.931
188200.0,3071.841484003326,0.0,0.0,28450.0
2641773.0,131.443371536868,0.0,0.0,5073.4
1.8627648E7,131.75715421819717,0.0,0.0,6629.39
1466144.0,1174.2198581560283,0.0,0.0,326704.0
43196.0,211.9844552607634,0.0,0.0,4239.33
90176.0,121.38404173860393,0.0,0.0,948.289
1878145.0,26.576519392243103,0.0,0.0,510.991
1231994.0,113.63398692810459,0.0,0.0,205.637
6697845.0,411.84404772824786,0.0,0.0,6621.85
27787.0,183.47458508511366,0.0,0.0,219.774
233146.0,550.1330387909647,0.0,0.0,29760.9
69284.0,82.27601175899984,0.0,0.0,546.805
1249257.0,1263.7478276583727,0.0,0.0,24883.7
338076.0,159.6692728973534,0.0,0.0,378.106
117893.0,113.20493564132428,0.0,0.0,1932.21
1122183.0,97.80795942781681,181.8421052631579,0.0,3450.5
3149615.0,304.57608695652175,0.0,0.0,1260.24
289641.0,309.5254296602015,0.0,0.0,1544.86
412020.0,1442.0471476701869,0.0,0.0,11738.4
4098316.0,469.2544446375753,0.0,0.0,11662.1
329300.0,52.27952810718258,0.0,0.0,5129.01
157662.0,1186.482210680566,0.0,0.0,34781.4
2587858.0,158.9004589541319,0.0,0.0,657.072
1932375.0,110.29974935607834,0.0,0.0,128.356
8853.0,0.0,0.0,0.0,95.3701
357184.0,547.46875,0.0,0.0,10855.3
96203.0,214.8644405531368,0.0,0.0,3713.44
1692130.0,172.05460657919411,0.0,0.0,1962.37
2872003.0,214.44776250365604,0.0,0.0,1780.47
553538.0,177.03464970882655,0.0,0.0,226.371
147744.0,659.5776244438841,0.0,0.0,1684.34
2201137.0,0.0,0.0,0.0,9997.71
502163.0,1261.9988673950545,0.0,0.0,66742.8
538561.0,157.69391041305477,0.0,0.0,23841.4
425421.0,1619.4161939564515,2920.390243902439,0.0,59585.8
683713.0,142.44094545516634,0.0,0.0,1287.57
603177.0,300.184126984127,0.0,0.0,16761.7
213687.0,134.779862197296,0.0,0.0,5178.01
520687.0,308.3759408680415,0.0,0.0,8321.09
192779.0,22.90284463894967,0.0,0.0,1537.32
3138922.0,839.15625,0.0,0.0,8761.22
87441.0,199.1376162978265,0.0,0.0,645.762
1342631.0,226.72506196855312,0.0,0.0,16374.3
538249.0,144.9422789242049,0.0,0.0,1557.11
355193.0,1687.093313746983,0.0,0.0,27040.1
3047457.0,59.17796746935039,0.0,0.0,2654.13
516227.0,35.800458430458434,0.0,0.0,412.034
30098.0,179.84717147603442,0.0,0.0,796.554
430100.0,626.3801413651537,0.0,0.0,18718.2
215263.0,0.0,0.0,0.0,8381.41
123695.0,177.11193672859574,0.0,0.0,3586.21
1104716.0,107.64710965710057,0.0,0.0,14448.9
15966.0,125.17194742624636,0.0,0.0,1002.95
102008.0,134.4409153318078,0.0,0.0,2162.17
240575.0,130.9390790380745,0.0,0.0,1024.63
427766.0,77.57173146559938,0.0,0.0,4471.18
231453.0,157.69391041305477,0.0,0.0,2623.03
51800.0,196.62020202020202,0.0,0.0,627.856
808675.0,171.39551711196418,0.0,0.0,1673.03
722567.0,173.4516706784238,0.0,0.0,263.127
993625.0,151.39045130153852,0.0,0.0,5499.39
1559850.0,860.6462761456712,0.0,0.0,2204.58
74082.0,217.22638688422586,0.0,0.0,17731.5
